item_id,area,role_owner,item_granularity,item_name,knowledge_pairing_status,paired_sop_status,mirror_coverage_status,audience_tags_status,cadence_status,verdict,gap_summary
gtm_ops_dtp_34,Operations,PMO,task,Aseguras conexiones externas con la infraestructura,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_35,Operations,PMO,task,Crear tablas financieras,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_36,Operations,PMO,task,Crear tablas operacionales,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_37,Operations,PMO,task,Crear tablas de producto y servicio,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_38,Operations,PMO,task,Crear tablas legales,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_39,Operations,PMO,task,Conectar con ERP para asegurar el flujo de datos externo,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_40,Operations,PMO,task,"Listar funcionalidades adicionales, como tipos de datos que puede guardar como vectores, plugins y compatibilidades int…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_41,Operations,PMO,task,Operating model and internal controls — MADEIRA API surface item,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_42,Operations,PMO,task,Decidir columnas y tipos de datos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_43,Operations,PMO,task,Crear relaciones entre las tablas,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_44,Operations,PMO,task,"Decidir y conectar tablas transaccionales de cada fin (P&L, Inventario de productos, tablas de clientes con sus product…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_45,Operations,PMO,task,"Elegir componente de reporting y aprovechar funcionalidades de reporting de componentes como Vercel, Supabase, Openia e…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_46,Operations,PMO,task,Leer todos los readmes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_47,Operations,PMO,task,Revisar la lista centralizada de recursos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_48,Operations,PMO,task,Revisar Carpeta de componentes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_49,Operations,PMO,task,Revisar carpeta de procesos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_50,Operations,PMO,task,Revisar carpeta de tablas,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_51,Operations,PMO,task,Revisar carpeta de proyectos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_52,Operations,PMO,task,Revisar carpeta de excalidraw,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_53,Operations,PMO,task,Revisar listas de youtube,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_54,Operations,PMO,task,Revisar documentación obsidian,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_55,Operations,PMO,task,Revisar la tabla actualizada de componentes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_56,Operations,PMO,task,Utilizar los Readmes como guía,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_57,Operations,PMO,task,Cerrar formato estándar de MO en output 2,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_58,Operations,PMO,task,Elegir repositorio de MOs en Drive para repartir más adelante a los roles relevantes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_59,Operations,PMO,task,"Incluir las tareas para el funcionamiento de la herramienta, en cuanto a usuario, permisos, cuentas que utilizar, neces…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_60,Operations,PMO,task,"Dar valoración de la criticidad del componente, según su importancia en la arquitectura, los procesos, y su posibilidad…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_61,Operations,PMO,task,Incluir contrastada la lista de procesos donde se incluye ese componente,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_62,Operations,PMO,task,"Declarar rol responsable, y roles de supervisión y de apoyo adicionales",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_63,Operations,PMO,task,"Posiblemente, crear flujo visual del uso del componente",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_64,Operations,PMO,task,Incluir acciones de research para profundizar en el componente,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_65,Operations,PMO,task,Incluir documentación oficial del proveedor,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_66,Operations,PMO,task,Listar tiers de precio y funcionalidad,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_67,Operations,PMO,task,Marcar las funciones más relevantes a la estrategia para explotar su uso,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_68,Operations,PMO,task,Contrastar con los escenarios min par max como umbral de posibilidad de uso,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_69,Operations,PMO,task,Decidir cuáles incluir en el forecast,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_70,Operations,PMO,task,"Crear apartado en el MO del componente los futuros usos que se le va a dar en cuanto a su capacidad, su coste, su inclu…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_71,Operations,PMO,task,Actualizar lista de procesos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_72,Operations,PMO,task,Listar sus roles responsables y afectados (raid raci etc),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_73,Operations,PMO,task,"Con los MOs, buscar posibles inclusiones en áreas diferentes a su estándar para buscar su máxima explotación",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_74,Operations,PMO,task,"Buscar sustituciones a componentes existentes, tanto por sus capacidades como en conjunto con otros procesos que iguale…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_75,Operations,PMO,task,"Añadir research sobre el componente y sus usos para buscar casos de mercado, recomendaciones del proveedor, compatibili…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_76,Operations,PMO,task,Mirar desde la perspectiva de todos los roles para qué podrían utilizar los componentes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_77,Operations,PMO,task,"Incluir todo esto en los apartados de research de los componentes, pero como un anexo separado en sus carpetas.",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_78,Operations,PMO,task,"Organización KMS (Obsidian, Drive, Excali, Github)",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_79,Operations,PMO,task,Diseño de todos los outputs en formato admin,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_80,Operations,PMO,task,Diseño de los outputs más personalizados a los roles por sus necesidades,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_81,Operations,PMO,task,Importancia especial en las carpetas y los títulos y usos de los documentos de cada una,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_82,Operations,PMO,task,Elegir documentos estándar aplicables a todos los roles,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_83,Operations,PMO,task,Elegir los personales de cada rol,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_84,Operations,PMO,task,Empezar por los documentos estándar de Holistika (admin) y más adelante hacer top down,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_85,Operations,PMO,task,Filtrar bien como proceso la información que pasa de HK al resto de la empresa desde los documentos de admin,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_86,Operations,PMO,task,Documentar los diseños de todos los estándares en output 1 Excali como repositorio de diseño,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_87,Operations,PMO,task,Todos comienzan desde la matriz en Admin,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_88,Operations,PMO,task,"Operating model and internal controls — Establecer definición de cada uno, internos son los uclid/ketter considerados e…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_89,Operations,PMO,task,"Listar también proyectos en pipeline no comenzados o en proceso de diseño, incluir en forecast de la estrategia contras…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_90,Operations,PMO,task,Tener KMS con Organigrama,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_91,Operations,PMO,task,Recopilar documentación existente bajo carpeta de Admin,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_92,Operations,PMO,task,Hacer limpieza de documentación,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_93,Operations,PMO,task,Dividir la documentación a las carpetas y roles relevantes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_94,Operations,PMO,task,Actualizar al documentación Admin,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_95,Operations,PMO,task,"Integrar las actualizaciones de procesos, componentes y productos",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_96,Operations,PMO,task,Flujo de comunicación interno y externo,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_97,Operations,PMO,task,Documento de MO colaboración con clientes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_98,Operations,PMO,task,Copies web de colaboración con clientes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_99,Operations,PMO,task,Documento de plan de licenciamiento de metodología,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_100,Operations,PMO,task,Forecast de licenciamiento de metodología,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_101,Operations,PMO,task,Carpeta de research,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_102,Operations,PMO,task,"Unificar documentación de research (cuadernos, drive, obsidian, youtube...)",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_103,Operations,PMO,task,Listar en tabla los recursos que tenemos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_104,Operations,PMO,task,Plasmar los procesos en la lista de procesos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_105,Operations,PMO,task,Listar los componentes utilizados para ello,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_106,Operations,PMO,task,MO de guía para casos de uso por cada recurso (descripción en la lista y más adelante MO documento en Research para la…,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_107,Operations,PMO,task,Establecer periocidad de revisión para integrar en nuestra (inútil en el caso de Marcos) memoria,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_108,Operations,PMO,task,Hacer lista de documentación,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_109,Operations,PMO,task,Integrar documentación en las carpetas de Drive,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_110,Operations,PMO,task,Dar accesos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_111,Operations,PMO,task,"Must have repositorio KMS (Obsidian, Drive, Excali, Github)",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_112,Operations,PMO,task,Must have estructura de carpetas en cada,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_113,Operations,PMO,task,Estándar de outputs en cuando a plataformas,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_114,Operations,PMO,task,Estándar de output por su diseño para llevar procesos y su categorización,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_115,Operations,PMO,task,MO procesos de research,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_116,Operations,PMO,task,Matriz de inteligencia incluida en todos,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_117,Operations,PMO,task,"Listar canales como MO general y guía de recursos, junto con la IA",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_118,Operations,PMO,task,Listar casos de uso de ayuda en la IA por cada canal y tipo de output,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_119,Operations,PMO,task,Listar casos de uso de research de la IA por cada área,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_120,Operations,PMO,task,"Completar MO con el flujo de la intel desde la entrega de la IA (inclusión en otros agentes para pulir, envío a reposit…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_121,Operations,PMO,task,"Listar los agentes existentes y en pipeline como matriz de agentes, junto con sus componentes, capacidades y readmes (l…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_122,Operations,PMO,task,"Diseñar componentes y apps en web según las tablas a rellenar, separados por los procesos a seguir y los objetivos de u…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_123,Operations,PMO,task,Empezar por MO de devops para estandarizar el desarrollo de nuevas apps del ERP,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_124,Operations,PMO,task,Auth,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_125,Operations,PMO,task,Separar por apps de uso global como las IAs e interfaces específicas de procesos como altas de clientes y otros formula…,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_126,Operations,PMO,task,Listar componentes de desarrollo específicos para el ERP,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_127,Operations,PMO,task,Research de componentes y de ideas de diseño y organización de formularios,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_ops_dtp_128,Operations,PMO,task,"Elegir funciones SQL para ayudar a la carga del flujo de datos desde la bbdd, de tal forma que los datos de los formula…",unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_20,Research,Holistik Researcher,process,Research Material (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_21,Research,Holistik Researcher,process,Office Automation (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_22,Research,Holistik Researcher,process,People (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_23,Research,Holistik Researcher,process,Security & Intelligence (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_24,Research,Holistik Researcher,process,Design (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_25,Research,Holistik Researcher,process,System Design (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_26,Research,Holistik Researcher,process,Content & Channel Strategy (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_27,Research,Holistik Researcher,process,Macro Economists & Investments (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_28,Research,Holistik Researcher,process,AI (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_29,Research,Holistik Researcher,process,Politics (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_30,Research,Holistik Researcher,process,Social (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_31,Research,Holistik Researcher,process,Logic (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_32,Research,Holistik Researcher,process,Legal (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_research_dtp_33,Research,Holistik Researcher,process,UX - Customer Relationship (2),unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_218,Tech,AI Engineer,process,Research - Topics on Radar,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_219,Tech,AI Engineer,process,PMO - Product Owner - Product Timeline,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_220,Tech,AI Engineer,process,Product Owner - UX - Capabilities & Persona,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_221,Tech,AI Engineer,process,Product owner - UX - Use Cases,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_222,Tech,AI Engineer,process,Product Owner - UX - MADEIRA Components,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_223,Tech,AI Engineer,process,Product Owner - UX - KirBe Components,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_224,Tech,AI Engineer,process,Benchmarker - AI Ethics,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_225,Tech,AI Engineer,process,DevOps - CICD - Pipeline,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_226,Tech,AI Engineer,process,DevOps - CICD - LlamaIndex Modules,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_madeira_dtp_227,Tech,AI Engineer,process,DevOps - CICD - Code Structure,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_brand_dtp_47,MKT,CMO,process,Marca y mensajes,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_brand_dtp_48,MKT,CMO,process,Canales como web y linkedin,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_brand_dtp_49,MKT,CMO,process,Paid media y posicionamiento,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_24,People,CPO,process,Procesos de formación y output,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_25,People,CPO,process,Definición de huecos donde caben sus capacidades,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_team_dtp_26,People,CPO,process,Plan de carrera,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_73,Operations,PMO,process,Establecer sociedad,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_74,Operations,PMO,process,Control financiero,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
gtm_launch_dtp_75,Operations,PMO,process,Optimizar FTEs,unmatched,unmatched,covered_by_emit,deferred,undeclared,partial,knowledge_pairing;paired_sop;audience_tags_deferred;cadence_undeclared
