type,orientation,entity,area,role_parent_1,role_owner,item_parent_2,item_parent_1,item_name,item_id,item_granularity,time_hours_par,description,instructions,addundum_extras,confidence,count_name,frequency,quality
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Combinaciones de procesos para x productos/casos que sirvan de flagships,Asignar a roles,gtm_services_dtp_16,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Combinaciones de procesos para x productos/casos que sirvan de flagships,Revisar documentación centtalizada de tech,gtm_services_dtp_17,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Combinaciones de procesos para x productos/casos que sirvan de flagships,Unificar documentación bajo carpetas de los productos,gtm_services_dtp_18,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Combinaciones de procesos para x productos/casos que sirvan de flagships,Diseñar plan de marketing y comunicación,gtm_services_dtp_19,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Combinaciones de procesos para x productos/casos que sirvan de flagships,Integrar a Marketing y Service Managers,gtm_services_dtp_20,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Combinaciones de procesos para x productos/casos que sirvan de flagships,Pasar por frameworks de product owner en cuanto a diseño de productos,gtm_services_dtp_21,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Pricing por FTE de cada proceso,Matrix y fórmulas de FTE global,gtm_services_dtp_22,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Pricing por FTE de cada proceso,Lista de procesos actualizada,gtm_services_dtp_23,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Pricing por FTE de cada proceso,Establecer un precio por hora de nuestra mano de obra,gtm_services_dtp_24,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Pricing por FTE de cada proceso,Decidir ratio de beneficio,gtm_services_dtp_25,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Categorizar inventario de capacidades y recursos / Pricing por FTE de cada proceso,"Separar por roles el valor por FTE de su mano de obra, teniendo en cuenta la dificultad del proceso, los componentes incluidos, los roles y procesos dependientes, el grado de responsabilidad y acceso y la necesidad de externos (que aumenta el precio por incluir FTEs de gestión del rol por nuestra parte)",gtm_services_dtp_26,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Establecer y unificar frameworks de research,gtm_services_dtp_27,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Dar acceso,gtm_services_dtp_28,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Crear descripciones de uso en cuanto a procesos,gtm_services_dtp_29,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Definir canales de alertas,gtm_services_dtp_30,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Establecer alertas,gtm_services_dtp_31,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Establecer periocidad de revisión,gtm_services_dtp_32,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Incluir agente de research en monitorización,gtm_services_dtp_33,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Incluir agente en investigación de intel actualizada,gtm_services_dtp_34,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Actualizar agente como alerta de actualización y de procesamiento de la nueva información,gtm_services_dtp_35,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Proceso de monitorización de mercado para mantener la intel actualizada (rpa ia),Proceso de integración de la intel en el desarrollo de la estrategia,gtm_services_dtp_36,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer la percepción y demanda de PM,Investigación sobre PM como servicio actualizada,gtm_services_dtp_37,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer la percepción y demanda de PM,Integrar a Researcher para scrapping de web y videos,gtm_services_dtp_38,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer la percepción y demanda de PM,Buscar modelos de oferta por volumen de PMs,gtm_services_dtp_39,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer la percepción y demanda de PM,Buscar especializaciones en sectores actuales,gtm_services_dtp_40,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer la percepción y demanda de PM,Aplicar a los productos activos y en diseño,gtm_services_dtp_41,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Basar flagships en research,Cerrar buyers actualizados por research por áreas tanto de clientes como de PESTLE como competidores,gtm_services_dtp_42,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Basar flagships en research,"Filtrar también por productos, no sólo áreas de servicio, junto con industrias y tamaño de clientes",gtm_services_dtp_43,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Basar flagships en research,"Dividir por regiones, empezando por Europa Sur",gtm_services_dtp_44,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Basar flagships en research,Fijarse en timeline de los productos para ver su flujo de vida,gtm_services_dtp_45,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Basar flagships en research,"Establecer marcadores de mercado en cuanto a autoridad y canales para estar al día, e incluir en los procesos de research",gtm_services_dtp_46,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Basar flagships en research,Incluir la IA,gtm_services_dtp_47,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Basar flagships en research,Enfocar research en optimizar sobre todo los productos existentes,gtm_services_dtp_48,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer el estilo de consultoría que se prefiere,Filtrar por buyer,gtm_services_dtp_49,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer el estilo de consultoría que se prefiere,"Por producto, ver cómo hacen marketing los consultores desde independientes hasta corporaciones grandes para buscar la especificación de sus servicios por los productos similares a los nuestros, y el estándar general que tienen de servicio como empresas",gtm_services_dtp_50,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer el estilo de consultoría que se prefiere,Fijarse en sus tiempos de servicio,gtm_services_dtp_51,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer el estilo de consultoría que se prefiere,Buscar precios y reseñas,gtm_services_dtp_52,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer el estilo de consultoría que se prefiere,Fijarse en los fúneles de su web,gtm_services_dtp_53,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer el estilo de consultoría que se prefiere,Ver sus canales de comunicación,gtm_services_dtp_54,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Conocer demanda de mercado / Conocer el estilo de consultoría que se prefiere,"Ver sus FAQs y portales de comunicación en web (puntos de contacto, calls to action, info, aportada del proceso, horarios)",gtm_services_dtp_55,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir proyectos internos incrementales como venta a futuro y desarrollo interno,Primero consolidar proyectos activos,gtm_services_dtp_56,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir proyectos internos incrementales como venta a futuro y desarrollo interno,"Consolidar el total y clasificar bajo terminador, desarrollo o futuros",gtm_services_dtp_57,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir proyectos internos incrementales como venta a futuro y desarrollo interno,Validad prioridad bajo frameworks como ROI y comparación con demanda de mercado bajo research y compatibilidad con estrategia y marca y proyectos activos y en desarrollo,gtm_services_dtp_58,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir Funnel de servicio y las fases de cuarta y tercera pared del servicio,A partir del funnel de marketing como punto de inicio,gtm_services_dtp_59,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir Funnel de servicio y las fases de cuarta y tercera pared del servicio,Plan de comunicación sobre servicio y productos en canales,gtm_services_dtp_60,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir Funnel de servicio y las fases de cuarta y tercera pared del servicio,Componentes como acceso a mails y teléfonos de contacto y calendario para agendar reuniones,gtm_services_dtp_61,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir Funnel de servicio y las fases de cuarta y tercera pared del servicio,Pitch de presentación de servicio,gtm_services_dtp_62,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir Funnel de servicio y las fases de cuarta y tercera pared del servicio,"Sop por fases de análisis, desarrollo de propuesta tñecnica, desarrollo de propuesta económica y contrato, con tiempos",gtm_services_dtp_63,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Definir Funnel de servicio y las fases de cuarta y tercera pared del servicio,"Desarrollo de servicio de proyecto como periocidad disponible de reunones recurrentes, diseño de las mesas de proyecto, acceso a PMS y otras herramientas de colaboración, acceso a documentación compartida",gtm_services_dtp_64,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes",Listado de procesos actualizado,gtm_services_dtp_65,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes",Filtrar diferencias de interno y externo por su grado de desarrollo,gtm_services_dtp_66,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes","Por estado (ketter, uclid, safe) como dimensión a tener en cuenta",gtm_services_dtp_67,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes","Por compatibilidad e integración con otros procesos, componentes y capacidades",gtm_services_dtp_68,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes",Por su criticidad en la arquitectura y los procesos,gtm_services_dtp_69,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes",Grado de dificultad y volumen de trabajo en FTE,gtm_services_dtp_70,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes",Por Disponibilidad externa y sus precios,gtm_services_dtp_71,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes",Por su retorno de inversión y sus costes,gtm_services_dtp_72,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes",Por su demanda de mercado,gtm_services_dtp_73,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,"Definir y documentar procesos de servicio / Hacer ranking de procesos por categoría en cuanto a su calidad y demanda, y la facilidad de obtenerlos de body shopping o clientes",Por su disponibilidad de mercado,gtm_services_dtp_74,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Priorizar proceso por cada producto,"Listado de productos, procesos y componentes actualizados",gtm_services_dtp_75,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Priorizar proceso por cada producto,"Con el anterior apartado, decidir qué procesos absorbemos 100% nosotros",gtm_services_dtp_76,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Priorizar proceso por cada producto,"Decidir partes críticas de cada producto, las que cambian el estado según su grado de control y su integración",gtm_services_dtp_77,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Priorizar proceso por cada producto,"Ver su dependencia, en y de, con el resto de procesos para priorizar. Si muchos procesos dependen de uno, es crítico y prioritario en cuanto al control interno.",gtm_services_dtp_78,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Definir servicios,Definir y documentar procesos de servicio / Priorizar proceso por cada producto,"Mirar con otra dimensión de tiempo y dificultad, si un proceso es vital para todo pero supone una carga de tiempo y esfuerzo muy grande, a pesar de controlarlo (procesos administrativos), son una dimensión a tener en cuenta para exportar su gestión.",gtm_services_dtp_79,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Tabla de componentes,Leer la tabla actual,gtm_ops_dtp_1,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Tabla de componentes,Revisar readmes de github y incluir los componentes que falten en la tabla,gtm_ops_dtp_2,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Tabla de componentes,Revisar de Tabla de procesos e incluir componentes que falten,gtm_ops_dtp_3,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Tabla de componentes,Revisar tablas financieras e incluir componentes que falten,gtm_ops_dtp_4,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Workflow de componentes,Revisar los excalidraws de flujos y arquitectura,gtm_ops_dtp_5,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Workflow de componentes,Listar los flujos que faltan por hacer,gtm_ops_dtp_6,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Workflow de componentes,Elegir y consensuar ownership de flujos,gtm_ops_dtp_7,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Workflow de componentes,Crear flujos en tareas de sprint,gtm_ops_dtp_8,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Workflow de componentes,Revisar tabla de componentes y procesos,gtm_ops_dtp_9,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Revisar las tablas en sheets,gtm_ops_dtp_10,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Proponer columnas faltantes,gtm_ops_dtp_11,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Diseñar flujo de datos financieros,gtm_ops_dtp_12,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Diseñar interfaz ERP y formularios,gtm_ops_dtp_13,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Preparar tablas en Supabase con nombres iguales,gtm_ops_dtp_14,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Plasmar columnas de excel a supabase,gtm_ops_dtp_15,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Diseñar relación tablas con foreign keys,gtm_ops_dtp_16,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Diseñar relación a tablas transaccionales,gtm_ops_dtp_17,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Preparar las fórmulas SQL,gtm_ops_dtp_18,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Integrar con ERP,gtm_ops_dtp_19,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Testing,gtm_ops_dtp_20,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Integrar con Stripe,gtm_ops_dtp_21,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,"Documentar infraestructura / Definir tablas (estáticas, relacionales, transaccionales)",Listar una checklist de todas las tablas necesarias,gtm_ops_dtp_22,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Roles y sus procesos (organigrama y process map),Estructurar KMS con roles Organigrama,gtm_ops_dtp_23,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Roles y sus procesos (organigrama y process map),Preparar archivos standar en cada rol,gtm_ops_dtp_24,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Roles y sus procesos (organigrama y process map),Preparar carpetas y archivos Admin,gtm_ops_dtp_25,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Roles y sus procesos (organigrama y process map),Traspasar Documentación a Managers de Áreas,gtm_ops_dtp_26,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Roles y sus procesos (organigrama y process map),Dividir por roles la documentación,gtm_ops_dtp_27,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Roles y sus procesos (organigrama y process map),"Links a recursos de admin como componentes, procesos y proyectos",gtm_ops_dtp_28,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Roles y sus procesos (organigrama y process map),Replicar en Drive,gtm_ops_dtp_29,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Roles y sus procesos (organigrama y process map),Unificar bajo carpeta admin,gtm_ops_dtp_30,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / Casos de uso IA,Asistente que conozca los componentes junto con researcher/scrapper que pueda darnos ideas de cómo diseñar flujos entre componentes y optimizar los recursos que tenemos contratados. Puede ser dándoles la lista o especificando componentes que queremos combinar y diciendo el tier de pago que tenemos,gtm_ops_dtp_31,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Elegir proveedor,gtm_ops_dtp_32,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Establecer gastos de sistema en forecast,gtm_ops_dtp_33,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Aseguras conexiones externas con la infraestructura,gtm_ops_dtp_34,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Crear tablas financieras,gtm_ops_dtp_35,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Crear tablas operacionales,gtm_ops_dtp_36,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Crear tablas de producto y servicio,gtm_ops_dtp_37,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Crear tablas legales,gtm_ops_dtp_38,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Conectar con ERP para asegurar el flujo de datos externo,gtm_ops_dtp_39,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,"Listar funcionalidades adicionales, como tipos de datos que puede guardar como vectores, plugins y compatibilidades integradas con otros componentes y capacidades de automatización",gtm_ops_dtp_40,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Conectar a proveedor financiero (Stripe y/u otros),gtm_ops_dtp_41,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Decidir columnas y tipos de datos,gtm_ops_dtp_42,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,Crear relaciones entre las tablas,gtm_ops_dtp_43,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,"Decidir y conectar tablas transaccionales de cada fin (P&L, Inventario de productos, tablas de clientes con sus productos elegidos y sus contratos)",gtm_ops_dtp_44,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Documentar infraestructura / base de datos que soporte toda la intel y el desarrollo,"Elegir componente de reporting y aprovechar funcionalidades de reporting de componentes como Vercel, Supabase, Openia etc",gtm_ops_dtp_45,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Leer todos los readmes,gtm_ops_dtp_46,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Revisar la lista centralizada de recursos,gtm_ops_dtp_47,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Revisar Carpeta de componentes,gtm_ops_dtp_48,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Revisar carpeta de procesos,gtm_ops_dtp_49,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Revisar carpeta de tablas,gtm_ops_dtp_50,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Revisar carpeta de proyectos,gtm_ops_dtp_51,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Revisar carpeta de excalidraw,gtm_ops_dtp_52,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Revisar listas de youtube,gtm_ops_dtp_53,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / Checklist,Revisar documentación obsidian,gtm_ops_dtp_54,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / MOs del uso de componentes,Revisar la tabla actualizada de componentes,gtm_ops_dtp_55,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / MOs del uso de componentes,Utilizar los Readmes como guía,gtm_ops_dtp_56,task,,,,,,,,
Internal,Employee,Holistika,Operations,O5-1,PMO,Controlar la empresa,Conocer el end to end del funcionamiento / MOs del uso de componentes,Cerrar formato estándar de MO en output 2,gtm_ops_dtp_57,task,,,,,,,,
