source_id,prong,topic_cluster,source_title_or_owner,url,format,source_category,source_level,holistika_reliability_score,external_perceived_credibility_score,control_confidence_level,decision_use,notes
SRC-INF-INT-001,BL-ADAPTER,data-mesh-products,REVOPS ADAPTER REGISTRY,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/dimensions/REVOPS_ADAPTER_REGISTRY.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ADAPTER; holistika-corpint ingest
SRC-INF-INT-243,BL-COMPLY,dama-dmbok,SOP HLK GOIPOI REGISTER MAINTENANCE 001,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/SOP-HLK_GOIPOI_REGISTER_MAINTENANCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-244,BL-COMPLY,dama-dmbok,SOP HLK TRANSCRIPT REDACTION 001,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/SOP-HLK_TRANSCRIPT_REDACTION_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-245,BL-COMPLY,dama-dmbok,SOP META PROCESS MGMT 001,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/SOP-META_PROCESS_MGMT_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-246,BL-COMPLY,dama-dmbok,access levels,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/access_levels.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-247,BL-COMPLY,dama-dmbok,confidence levels,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/confidence_levels.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-248,BL-COMPLY,dama-dmbok,CLASSIFICATION LATTICE,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/dimensions/CLASSIFICATION_LATTICE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-249,BL-COMPLY,dama-dmbok,migration manifest 2026 05 12,docs/references/hlk/v3.0/Admin/O5-1/People/Compliance/canonicals/migration-manifest-2026-05-12.yml,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-250,BL-COMPLY,dama-dmbok,seed canonical governance registry p95 gov1,https://github.com/FraysaXII/openclaw-akos/blob/main/scripts/_one_off/seed_canonical_governance_registry_p95_gov1.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-251,BL-COMPLY,dama-dmbok,validate canonical governance registry,https://github.com/FraysaXII/openclaw-akos/blob/main/scripts/validate_canonical_governance_registry.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-252,BL-COMPLY,dama-dmbok,validate canonical registry,https://github.com/FraysaXII/openclaw-akos/blob/main/scripts/validate_canonical_registry.py,internal_transcript,CORPINT,5.1,4,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-253,BL-DATA,dama-dmbok,DATA BI GOVERNANCE,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_BI_GOVERNANCE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-254,BL-DATA,dama-dmbok,DATA CATALOG INTEGRATION POSTURE,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_CATALOG_INTEGRATION_POSTURE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-255,BL-DATA,dama-dmbok,DATA INTEGRATION PLANE,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_INTEGRATION_PLANE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-256,BL-DATA,dama-dmbok,DATA PRIVACY RETENTION POLICY,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/DATA_PRIVACY_RETENTION_POLICY.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-257,BL-DATA,dama-dmbok,SOP DATA ENGAGEMENT INTEGRATION SCAFFOLD 001,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_ENGAGEMENT_INTEGRATION_SCAFFOLD_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-258,BL-DATA,dama-dmbok,SOP DATA LINEAGE 001,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_LINEAGE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-259,BL-DATA,dama-dmbok,SOP DATA MASTERDATA GOLDEN RECORD 001,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MASTERDATA_GOLDEN_RECORD_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-260,BL-DATA,dama-dmbok,SOP DATA MS DEMO FACTORY 001.addendum,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MS_DEMO_FACTORY_001.addendum.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-261,BL-DATA,dama-dmbok,SOP DATA MS DEMO FACTORY 001,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_MS_DEMO_FACTORY_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-262,BL-DATA,dama-dmbok,SOP DATA PRODUCTION READINESS 001,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_PRODUCTION_READINESS_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-263,BL-DATA,dama-dmbok,SOP DATA SUEZ LIBELLE 001,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-DATA_SUEZ_LIBELLE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-264,BL-DATA,dama-dmbok,SOP TECH DATAOPS QUALITY 001,docs/references/hlk/v3.0/Admin/O5-1/Data/Governance/canonicals/SOP-TECH_DATAOPS_QUALITY_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-265,BL-MKT,km-moat,SERVICE OFFERING CATALOG,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SERVICE_OFFERING_CATALOG.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-266,BL-MKT,km-moat,SOP AUDIENCE TAG GOVERNANCE 001,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-AUDIENCE_TAG_GOVERNANCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-267,BL-MKT,km-moat,SOP MEDIA ONBOARDING 001,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/SOP-MEDIA_ONBOARDING_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-268,BL-MKT,km-moat,STORYTELLING AREA CHARTER,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/STORYTELLING_AREA_CHARTER.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-269,BL-MKT,km-moat,README,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/README.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-270,BL-MKT,km-moat,gantt pack,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/gantt-pack.yml,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-271,BL-MKT,km-moat,judge pack,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/judge-pack.yml,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-272,BL-MKT,km-moat,multilingual pack,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/multilingual-pack.yml,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-273,BL-MKT,km-moat,register pack,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/register-pack.yml,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-274,BL-MKT,km-moat,render ownership pack,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/canonicals/_validators/render-ownership-pack.yml,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-275,BL-OPS,revops-value-map,SOP ENGAGEMENT SCAFFOLDING 001,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-ENGAGEMENT_SCAFFOLDING_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-276,BL-OPS,revops-value-map,SOP ENGAGEMENT TEMPLATE PROMOTION 001,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-ENGAGEMENT_TEMPLATE_PROMOTION_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-277,BL-OPS,revops-value-map,SOP PEOPLE ENGAGEMENT HANDOFF 001,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-PEOPLE_ENGAGEMENT_HANDOFF_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-278,BL-OPS,revops-value-map,SOP PERSONA AUDIT 001,docs/references/hlk/v3.0/Admin/O5-1/Operations/RevOps/canonicals/SOP-PERSONA_AUDIT_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-279,BL-OPS,revops-value-map,SERVICE CATALOG,docs/references/hlk/v3.0/Admin/O5-1/Operations/SMO/canonicals/SERVICE_CATALOG.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-280,BL-OPS,revops-value-map,HOLISTIKA VENDOR SERVICES BILLED,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/dimensions/HOLISTIKA_VENDOR_SERVICES_BILLED.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-281,BL-OPS,revops-value-map,PARTNER OVERLAP EXCLUSION CLAUSES,docs/references/hlk/v3.0/Admin/O5-1/People/People Operations/canonicals/dimensions/PARTNER_OVERLAP_EXCLUSION_CLAUSES.csv,dataset,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-OPS; holistika-corpint ingest
SRC-INF-INT-282,BL-RESEARCH,infonomics-core,SOP RESEARCH ENGAGEMENT TRIGGER 001,docs/references/hlk/v3.0/Research/Intelligence/canonicals/SOP-RESEARCH_ENGAGEMENT_TRIGGER_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-RESEARCH; holistika-corpint ingest
SRC-INF-INT-283,BL-COMPLY,dama-dmbok,SOP INITIATIVE GOVERNANCE 001.manifest,docs/references/hlk/v3.0/_assets/pmo/SOP-INITIATIVE_GOVERNANCE_001.manifest.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-284,BL-COMPLY,dama-dmbok,SOP INITIATIVE PROCESS HARMONISATION 001.manifest,docs/references/hlk/v3.0/_assets/pmo/SOP-INITIATIVE_PROCESS_HARMONISATION_001.manifest.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-COMPLY; holistika-corpint ingest
SRC-INF-INT-285,BL-DATA,dama-dmbok,DATA ARCHITECTURE,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/DATA_ARCHITECTURE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-286,BL-DATA,dama-dmbok,SUPABASE API EXPOSURE,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_API_EXPOSURE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-287,BL-DATA,dama-dmbok,SUPABASE ECOSYSTEM GOVERNANCE,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_ECOSYSTEM_GOVERNANCE.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-288,BL-DATA,dama-dmbok,SUPABASE EXTENSION MANIFEST,docs/references/hlk/v3.0/Admin/O5-1/Data/Architecture/canonicals/SUPABASE_EXTENSION_MANIFEST.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-289,BL-DATA,dama-dmbok,DATA AREA CHARTER,docs/references/hlk/v3.0/Admin/O5-1/Data/canonicals/DATA_AREA_CHARTER.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-DATA; holistika-corpint ingest
SRC-INF-INT-290,BL-ENVOY,agentic-context-economics,SOP OPENCLAW RUNTIME HEALTH TRIAGE 001,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-OPENCLAW_RUNTIME_HEALTH_TRIAGE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ENVOY; holistika-corpint ingest
SRC-INF-INT-291,BL-ENVOY,agentic-context-economics,SOP TECH APPLICATION GOVERNANCE 001,docs/references/hlk/v3.0/Admin/O5-1/Envoy Tech Lab/canonicals/SOP-TECH_APPLICATION_GOVERNANCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-ENVOY; holistika-corpint ingest
SRC-INF-INT-292,BL-INTEL,research-trust-economics,source ledger,docs/wip/intelligence/holistic-agentic-capability-orchestration-2026-06-10/source-ledger.csv,dataset,CORPINT,5.1,4,3,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-INTEL; holistika-corpint ingest
SRC-INF-INT-293,BL-INTEL,research-trust-economics,research action pack,docs/wip/intelligence/infonomics-holistika-data-economics-2026-06-12/research-action-pack.md,internal_canonical,CORPINT,5.1,4,3,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-INTEL; holistika-corpint ingest
SRC-INF-INT-294,BL-INTEL,research-trust-economics,source ledger prong ssot 2026 06 12,docs/wip/intelligence/infonomics-holistika-data-economics-2026-06-12/source-ledger-prong-ssot-2026-06-12.md,internal_canonical,CORPINT,5.1,4,3,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-INTEL; holistika-corpint ingest
SRC-INF-INT-295,BL-INTEL,research-trust-economics,source ledger,docs/wip/intelligence/research-radar-2026-05-29/source-ledger.csv,dataset,CORPINT,5.1,4,3,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-INTEL; holistika-corpint ingest
SRC-INF-INT-296,BL-MKT,km-moat,SOP BRAND CANON MAINTENANCE 001,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_CANON_MAINTENANCE_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-297,BL-MKT,km-moat,SOP BRAND DOMAIN NAMING 001,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_DOMAIN_NAMING_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-298,BL-MKT,km-moat,SOP BRAND DRIFT GATE OPS 001,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_DRIFT_GATE_OPS_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-299,BL-MKT,km-moat,SOP BRAND JARGON AUDIT REVIEW 001,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_JARGON_AUDIT_REVIEW_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
SRC-INF-INT-300,BL-MKT,km-moat,SOP BRAND REGISTER MATRIX REVIEW 001,docs/references/hlk/v3.0/Admin/O5-1/Marketing/Brand/SOP-BRAND_REGISTER_MATRIX_REVIEW_001.md,internal_canonical,CORPINT,5.2,5,5,Safe,def-valuation,P2 vault/WIP sweep; prong=BL-MKT; holistika-corpint ingest
