decision_id,title,initiating_initiative_id,linked_initiative_ids,linked_ops_action_ids,linked_policies,linked_topic_ids,decision_class,status,reversibility,decided_at,decision_log_path,supersedes_decision_id,summary,notes,last_review_at,last_review_by,last_review_decision_id,methodology_version_at_review
D-IH-86-FF,Research Action Discipline active mint before Wave R+4 C2 canonical edits,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,"Operator-ratified after C1.5 via the research-ops-first gate: C2 canonical edits are blocked until research becomes a governed action with source metadata, source category, source format, Holistika reliability score, external perceived credibility score, control confidence, workflow, and ERP/KB implications. This decision mints RESEARCH_ACTION_DISCIPLINE.md at active status plus SOP-RESEARCH_ACTION_001.md plus Pydantic SSOT akos/hlk_research_action.py plus validator/runbook scripts/validate_research_action.py plus tests and pre_commit wiring. The founding worked example is Wave R+4 C1/C1.5 source-ledger.csv and research-action-pack.md. The operator explicitly rejected a backlog/candidate-only posture and instructed the agent to choose the order as long as no backlog remains before C2.","Reversibility medium: the doctrine and validator can be reverted or superseded, but once C2/C3/C4 consume research-action outputs the process becomes operationally compounding. Demotion requires successor decision row explaining whether source-ledger metadata is replaced by another research-radar mechanism.",2026-05-27,Founder,D-IH-86-FF,v3.2
D-IH-86-EU,Investor segmentation lands in PERSONA_REGISTRY rather than AUDIENCE_REGISTRY subcodes,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator-ratified after Research Action gate: use PERSONA_REGISTRY first for the five investor segmentation rows and keep AUDIENCE_REGISTRY parent J-IN unchanged. Research finding: the five types are behavioral/persona variants rather than new audience classes. Decline-Class is operator-owned qualification metadata applied across personas rather than a standalone audience row. This avoids widening audience-code regex and keeps render/audience tags stable while still making the segmentation queryable for C4 investor outputs.,Reversibility medium: five PERSONA_REGISTRY rows can be deprecated or amended by successor decision. AUDIENCE_REGISTRY remains unchanged so blast radius is low.,2026-05-27,Founder,D-IH-86-EU,v3.2
D-IH-86-EV,Marketing Lifecycle Taxonomy active mint with 8-stage Demand-to-Cash scaffold,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator-ratified C2 lifecycle path after Research Action gate: mint MARKETING_LIFECYCLE_TAXONOMY.md as active canonical now. The taxonomy maps Demand-Target through Engagement-Offboard and explicitly protects pipeline honesty: SUEZ and Websitz are live commercial conversations until PO contract invoice or written authorization exists. Source basis is Wave R+4 source ledger prong B SRC-WR4-B-01..05.,Reversibility medium: taxonomy can be amended by successor decision but downstream prose and investor outputs will consume the terms immediately.,2026-05-27,Founder,D-IH-86-EV,v3.2
D-IH-86-EW,Marketing M3 channel-to-owner brand propagation matrix amendment,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator-ratified C2 brand-propagation path after Research Action gate: amend MARKETING_AREA_M3_REDESIGN.md with a matrix-only channel-to-owner propagation section plus any relevant propagation detail surfaced by evidence. The amendment names owners for email outbound LinkedIn DM web form Cal schedule event meeting investor one-pager and program-scoping doc while preserving Brand & Narrative as register/artifact-family author and channel owners as deploy/measure actors.,Reversibility medium: matrix section can be amended or superseded. Per-channel doctrine bodies remain C3 scope.,2026-05-27,Founder,D-IH-86-EW,v3.2
D-IH-86-EY,MKTOPS_DISCIPLINE charter to active promotion with paired runbook validate_mktops_campaign,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator-ratified Wave R+4 C3a path after the Research Action gate landed at C1.6. The MKTOPS_DISCIPLINE.md frontmatter flips status from charter to active. The flip is backed by Pydantic SSOT akos/hlk_mktops.py (MKTOpsCampaignManifest plus MKTOpsFindingRow plus MKTOpsCampaignReport) and the paired runbook scripts/validate_mktops_campaign.py with --self-test mode wired into pre_commit and --check-campaign mode for per-manifest checks. The runbook validates the 7 MKTOps dimensions structurally and FK-resolves persona_id and channel_id against the canonical registries. CRO and COO executive activation per D-IH-72-AD remains forward-chartered.,Reversibility medium: the status flip and paired runbook can be reverted via successor decision row plus frontmatter amendment plus removal of the pre_commit step. The campaign manifest shape is additive and does not touch existing canonical CSVs.,2026-05-27,Founder,D-IH-86-EY,v3.2
D-IH-86-EZ,Four per-channel doctrines minted at active under Marketing/Reach/canonicals (Email-outbound; LinkedIn-DM; Web-form; Cal-schedule) plus CHAN-EMAIL-OUTBOUND row added to CHANNEL_TOUCHPOINT_REGISTRY,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Operator-ratified Wave R+4 C3b path after the Research Action gate landed at C1.6 and the M3 propagation matrix landed at C2. Four high-traffic channels get a doctrine canonical at active status each carrying purpose plus audience pairings plus format pairings plus goods plus bads plus cadence plus brand-register translations plus measurement primitives. CHAN-EMAIL-OUTBOUND is added to CHANNEL_TOUCHPOINT_REGISTRY because the M3 propagation matrix references it and the absence was a latent FK gap. Cross-references include MARKETING_AREA_M3_REDESIGN propagation matrix plus MARKETING_LIFECYCLE_TAXONOMY plus MKTOPS_DISCIPLINE plus BRAND_BASELINE_REALITY_MATRIX plus RESEARCH_ACTION_DISCIPLINE source ledger. Reach Manager owns email outbound web form and Cal schedule; Resonance Manager owns LinkedIn DM per M3 1to1-deepening rule. Future channels (event meeting; LinkedIn post response; direct DM; search organic; partner referral; ad campaign) extend this pattern when their lifetime cadence is operationally meaningful.,Reversibility medium: each doctrine can be amended or superseded independently. CHAN-EMAIL-OUTBOUND row addition is a forward-only canonical CSV append that follows the existing channel-registry pattern.,2026-05-27,Founder,D-IH-86-EZ,v3.2
D-IH-86-FA,Investor brief template High-Craft Connoisseur authored as Wave R+4 C4 output at draft status,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,"Wave R+4 C4 deliverable for the PERSONA-INVESTOR-HIGH-CRAFT sub-persona authored at status draft in docs/wip/intelligence/investor-briefs-2026-05-27/brief-01-high-craft.md. Honest substance contract upheld: methodology stack as IP claim, KiRBe plus MADEIRA in active development, SUEZ plus Websitz as live commercial conversations only. Translated-external brand register per BRAND_BASELINE_REALITY_MATRIX. Persona-aligned opener references high-craft methodological depth. Asks scoped to 45-minute walk through one engagement end-to-end. Render trail forward-pointer to PDF surface at artifacts/exports.",Reversibility medium: the brief template can be amended or superseded; individual sends to a named investor copy this template into the named engagement folder before tailoring.,2026-05-27,Founder,D-IH-86-FA,v3.2
D-IH-86-FB,Investor brief template Specific-Showcase authored as Wave R+4 C4 output at draft status,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Wave R+4 C4 deliverable for the PERSONA-INVESTOR-SHOWCASE sub-persona authored at status draft in docs/wip/intelligence/investor-briefs-2026-05-27/brief-02-showcase.md. Default featured deliverable is the SUEZ POC customer pack with explicit tailoring guidance to swap for Websitz worked example or MADEIRA agentic stack per the named investor's interest. Honest substance contract upheld. Persona-aligned opener centers on one concrete deliverable. Asks scoped to 30-minute walk of the chosen deliverable with founder.,Reversibility medium: template can be amended; per-investor tailoring is a downstream operator step that copies this template before editing.,2026-05-27,Founder,D-IH-86-FB,v3.2
D-IH-86-FC,Investor brief template Program-On-Radar authored as Wave R+4 C4 output at draft status,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Wave R+4 C4 deliverable for the PERSONA-INVESTOR-PROGRAM-RADAR sub-persona authored at status draft in docs/wip/intelligence/investor-briefs-2026-05-27/brief-03-program-radar.md. Default program reading is agentic stack plus context management per C1 prong-e research where Holistika has 2-year early-adopter substrate. Explicit guidance to re-cut for other programs (utilities or dual-register branding or methodology-as-product) when investor radar is different. Honest substance contract upheld. Persona-aligned opener positions Holistika ahead of the consensus curve on agentic context governance.,Reversibility medium: template can be amended; program re-cuts are downstream operator steps per named-investor radar.,2026-05-27,Founder,D-IH-86-FC,v3.2
D-IH-86-FD,Investor brief template Operational-Trust authored as Wave R+4 C4 output at draft status,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Wave R+4 C4 deliverable for the PERSONA-INVESTOR-OPERATIONAL-TRUST sub-persona authored at status draft in docs/wip/intelligence/investor-briefs-2026-05-27/brief-04-operational-trust.md. Frame emphasizes operational predictability plus clear scope plus published out-of-scope plus consistent operating rhythm. Per C2 PERSONA_REGISTRY Decline-Class is qualification metadata not a persona; operator note in template names decline criteria explicitly. Honest substance contract upheld. Persona-aligned opener centers on operational discipline rather than craft depth or novelty.,Reversibility medium: template can be amended; per-investor tailoring is downstream.,2026-05-27,Founder,D-IH-86-FD,v3.2
D-IH-86-FE,Investor brief template Online-Presence plus companion program-scoping doc authored as Wave R+4 C4 outputs at draft status,INIT-OPENCLAW_AKOS-86,,OPS-86-22,,,governance,active,medium,2026-05-27,docs/wip/planning/86-initiative-cluster-execution-coordinator/decision-log.md,,Wave R+4 C4 deliverables for the PERSONA-INVESTOR-ONLINE-PRESENCE sub-persona authored at status draft as a pair: brief-05-online-presence.md (1-pager mapping current public surface plus what is intentionally not online yet) plus companion program-scope-online-presence-buildout.md (2026 Q3-Q4 build plan with in-scope plus non-scope plus 4 programs of work plus risks plus 90-day check-in commitment). Both surfaces honor the honest substance contract. Cadence and surface choices are grounded in the C1 prong-d research on early-stage founder online presence. Owners named in the program scope map to MARKETING_AREA_M3_REDESIGN propagation matrix.,Reversibility medium: both surfaces can be amended; the cadence model in the program scope is intentionally conservative to remain sustainable for a solo founder until first signed engagement closes.,2026-05-27,Founder,D-IH-86-FE,v3.2
D-IH-86-FG,Research Radar 16th Quality Fabric specialty mint via I75 Wave R+5 C1,INIT-OPENCLAW_AKOS-75,INIT-OPENCLAW_AKOS-86,,,,governance,active,medium,2026-05-29,docs/wip/planning/86-initiative-cluster-execution-coordinator/tranches/wave-r-plus-5-research-radar-and-governance-integrity.md,,Mint RESEARCH_RADAR_DISCIPLINE.md at status charter as 16th QF specialty with full 15-surface contract per akos-index-integrity RULE 5. Per-target staleness cadence is data-driven from volatility_class plus row-level staleness_days; never a global hardcoded quarterly sweep. Composes with RESEARCH_ACTION_DISCIPLINE govern stage. Ratified operator shape A+C 2026-05-29.,Reversibility medium: charter promotion gated on worked examples per doctrine section 9.,2026-05-29,Founder,D-IH-86-FG,v3.2
D-IH-86-FH,INTELLIGENCEOPS_REGISTER extended with radar freshness columns,INIT-OPENCLAW_AKOS-75,INIT-OPENCLAW_AKOS-86,,,,governance,active,medium,2026-05-29,docs/wip/intelligence/research-radar-2026-05-29/charter-2026-05-29.md,,Extend INTELLIGENCEOPS_REGISTER.csv with volatility_class staleness_days staleness_posture next_verify_by per Research Radar charter. Schema-drift sync: akos/hlk_intelligenceops_register_csv.py FIELDNAMES tuple Supabase ALTER migration validate_compliance_schema_drift registry. Backfill four existing rows with per-target values not uniform constants.,Reversibility medium: column values amendable per inline-ratify at govern time.,2026-05-29,Founder,D-IH-86-FH,v3.2
D-IH-86-FI,Mint env_tech_dtp_substrate_landscape_mtnce_001 and subsume substrate freshness into Research Radar sweep,INIT-OPENCLAW_AKOS-75,INIT-OPENCLAW_AKOS-86,,,,governance,active,medium,2026-05-29,docs/wip/planning/86-initiative-cluster-execution-coordinator/tranches/wave-r-plus-5-research-radar-and-governance-integrity.md,,Closes substrate process gap from I84: mint missing process_list row env_tech_dtp_substrate_landscape_mtnce_001 paired with SOP-RESEARCH_SUBSTRATE_AUDIT_CADENCE_001.md and scripts/peopl_research_substrate_audit_cadence.py. Substrate landscape freshness targets surface via research_radar_sweep.py --include-substrate using SUBSTRATE_VOLATILITY_PROFILES keyed to real SUBS-* IDs.,Reversibility low: process row removal requires operator gate.,2026-05-29,Founder,D-IH-86-FI,v3.2
D-IH-86-FJ,Archive docs/wip/hlk-km to _archived and re-home Trello stubs under intelligence topic folders,INIT-OPENCLAW_AKOS-86,,,,,governance,active,medium,2026-05-29,docs/wip/intelligence/legacy-research-admin-migration-proposal-2026-05-29.md,,Supersedes D-IH-86-CY-D: five research-synthesis stubs moved from docs/wip/hlk-km/ to docs/wip/intelligence/topic-*/; folder git-mv to docs/wip/_archived/hlk-km-pre-2026-05-12/; redirect stub at docs/wip/hlk-km/README.md. RESEARCH_BACKLOG_TRELLO_REGISTRY USER_GUIDE vault index UAT Scenario 8 updated. Legacy Admin/O5-1/Research tree migration deferred to operator-confirmed mapping table only.,Reversibility medium: stubs can be moved back if operator reverses.,2026-05-29,Founder,D-IH-86-FJ,v3.2
D-IH-75-G,Research area logic change - CORPINT lifecycle as organizing spine,INIT-OPENCLAW_AKOS-75,INIT-OPENCLAW_AKOS-86,,,,architecture,active,medium,2026-05-29,docs/references/hlk/v3.0/Research/canonicals/RESEARCH_LIFECYCLE_DOCTRINE.md,,"Founder-ratified novel framing: elevate the CORPINT information lifecycle (acquire to process to store and recall to share, guarded by protect) to the Research area organizing spine; reframe the four disciplines (Methodology/Intelligence/Diagnosis/Validation) as crafts operating across the lifecycle; make cross-area joins first-class (Store to Tech/KB; Share to Marketing/Brand + External-Render; Recall to Tech; Protect to People/Ethics + People/Compliance). Delete the six empty technique husks under Admin/O5-1/Research and rebuild discipline sub-areas as capability-seeded index READMEs. Mint RESEARCH_LIFECYCLE_DOCTRINE.md.",Founder authority exercised per operator instruction 2026-05-29 decide-as-founder mandate. Single-ownership preserved: Research authors its side of each join; reciprocal cross-area edits are governed follow-ups per KB-integrity I81. Evidence base in RESEARCH_LIFECYCLE_DOCTRINE.md section 8 + source ledger docs/wip/intelligence/research-lifecycle-doctrine-2026-05-29/source-ledger.csv per akos-applied-research-discipline RULE 2.,2026-05-29,Founder,D-IH-75-G,v3.2
D-IH-75-H,PROTECT lifecycle stage + counter-intelligence cross-area ownership triad,INIT-OPENCLAW_AKOS-75,INIT-OPENCLAW_AKOS-86,,,,architecture,active,medium,2026-05-29,docs/references/hlk/v3.0/Research/canonicals/RESEARCH_LIFECYCLE_DOCTRINE.md,,Establish PROTECT as a first-class CORPINT lifecycle stage with a named cross-area ownership triad: Research/Intelligence (source protection + GOI/POI stance) + People/Ethics (ethical red lines) + People/Compliance (access levels + confidence + redaction). Forward-charter a full Counter-Intelligence discipline mint co-ratified by the People/Ethics + People/Compliance co-owners.,"Forward-charter, not a discipline mint this commit. Reciprocal cross-area pointers tracked as governed follow-ups per KB-integrity I81 in the Wave R+5 plan + RESEARCH_LIFECYCLE_DOCTRINE.md sections 5 and 6.3.",2026-05-29,Founder,D-IH-75-H,v3.2
D-IH-75-I,Counter-Intelligence discipline promoted charter to active with Ethics + Compliance co-ratification,INIT-OPENCLAW_AKOS-75,INIT-OPENCLAW_AKOS-86,OPS-86-27,,,governance,active,medium,2026-05-29,docs/references/hlk/v3.0/Research/Intelligence/canonicals/COUNTER_INTELLIGENCE_DISCIPLINE.md,D-IH-75-H,Operator explicit co-ratification 2026-05-29: People/Ethics + People/Compliance co-sign satisfied per D-IH-75-H. COUNTER_INTELLIGENCE_DISCIPLINE.md promoted from charter to active. OPS-86-27 closed. Paired SOP+runbook+process_list remain forward-charter.,Reversibility medium: demotion would require operator decision + reciprocal-pointer review.,2026-05-29,Founder,D-IH-75-I,v3.2
D-IH-86-FK,Brand-domain naming governance harmonization (compose 3 silos + CMO-accountable RACI + make/buy frame + capability dedupe),INIT-OPENCLAW_AKOS-86,INIT-OPENCLAW_AKOS-82,,,,governance,active,medium,2026-05-31,docs/wip/intelligence/brand-domain-naming-2026-05-31/brand-domain-options-and-governance-gap.md,,"Harmonized the three siloed brand-name + domain governance capabilities (brand architecture / trademark clearance / domain topology) into one CMO-accountable composition: minted SOP-BRAND_DOMAIN_NAMING_001 + process row tbi_mkt_prc_brand_domain_naming_001 + brand-naming-craft skill; added the make/buy/outsource frame to HOLISTIKA_CAPABILITY_DOCTRINE.md section 8.5; deduped CAP-THI-LEGAL-DTP-303 into canonical CAP-HOL-LGL-PRC-TRADEMARK-NAMING-GOVERNANCE-001. RACI: A=CMO (area-director level, not escalated to Founder); R=Brand and Narrative Manager + Legal Counsel + System Owner/Domain Specialist; C=Founder (retains trademark-filing gate) + MKT/GTM; I=Operations.",Executed via the active I86 cluster coordinator ahead of the I92 charter; the placeholder D-IH-92-G in the routing-and-wiring plan is realized here as D-IH-86-FK because I92 is not yet chartered and the decision validator FK-checks initiating_initiative_id. When I92 charters it adopts D-IH-86-FK as a pre-charter governing decision. Reversibility medium: SOP + skill + make/buy frame are amendable/supersedable; the dedupe is reversible by reactivating the deprecated capability row. Establishes the reusable principle that area-director-level accountability holds even for thin areas.,2026-05-31,Founder,D-IH-86-FK,v3.2
D-IH-90-A,Charter routing and wiring cluster (I90+I91+I92),INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Charter routing and wiring cluster (I90+I91+I92),Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-A,v3.1
D-IH-90-B,Tranche A routing+ERP in cluster; defer research tranche B,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Tranche A routing+ERP in cluster; defer research tranche B,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-B,v3.1
D-IH-90-C,Defer ordnance folder rename until post-P2,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Defer ordnance folder rename until post-P2,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-C,v3.1
D-IH-90-D,Demote 19 always-on rules to glob-scoped,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Demote 19 always-on rules to glob-scoped,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-D,v3.1
D-IH-90-E,Cap AskQuestion batches + human brief,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,execution,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Cap AskQuestion batches + human brief,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-E,v3.1
D-IH-90-F,Ship Cursor hooks stop-hook + sessionStart trim,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Ship Cursor hooks stop-hook + sessionStart trim,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-F,v3.1
D-IH-90-G,Two-seat planner readonly + executor Composer,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,execution,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Two-seat planner readonly + executor Composer,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-G,v3.1
D-IH-90-H,Validated backlog OPS 16/17/3 reconciliation,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,OPS-86-3;OPS-86-16;OPS-86-17,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Validated backlog OPS 16/17/3 reconciliation,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-H,v3.1
D-IH-90-I,No auto-merge without operator explicit,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,No auto-merge without operator explicit,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-I,v3.1
D-IH-90-J,Pre-commit cleanup after tier validators,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Pre-commit cleanup after tier validators,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-J,v3.1
D-IH-90-K,Incremental subagents on registry edits,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,execution,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Incremental subagents on registry edits,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-K,v3.1
D-IH-90-L,Opus thinking / Composer execution routing,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,execution,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Opus thinking / Composer execution routing,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-L,v3.1
D-IH-90-M,Four core always-on rules + specialist globs,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Four core always-on rules + specialist globs,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-M,v3.1
D-IH-90-N,Ordnance x skills x validators multiply,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Ordnance x skills x validators multiply,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-N,v3.1
D-IH-90-O,Degrade large rules to skill refs,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Degrade large rules to skill refs,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-O,v3.1
D-IH-90-P,.cursor/agents/ canonical dispatch paths,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,.cursor/agents/ canonical dispatch paths,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-P,v3.1
D-IH-90-Q,OpenClaw routing forward-charter,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,architecture,active,medium,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,OpenClaw routing forward-charter,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-Q,v3.1
D-IH-90-R,Deep Evidence Protocol on cluster,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Deep Evidence Protocol on cluster,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-R,v3.1
D-IH-90-S,Chat A/B/C handoff stubs,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,execution,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,Chat A/B/C handoff stubs,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-S,v3.1
D-IH-90-T,33-rule inventory before P2,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,33-rule inventory before P2,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-T,v3.1
D-IH-90-U,No re-do brand-domain D-IH-86-FK,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,No re-do brand-domain D-IH-86-FK,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-U,v3.1
D-IH-90-V,GATE #1 before registry writes,INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/decision-log.md,,GATE #1 before registry writes,Ratified I90 P0 GATE #1 2026-06-01.,2026-06-01,Founder,D-IH-90-V,v3.1
D-IH-90-W,GATE #2 rule tier model ratified (3 always-on + router + hooks),INIT-OPENCLAW_AKOS-90,INIT-OPENCLAW_AKOS-86;INIT-OPENCLAW_AKOS-91;INIT-OPENCLAW_AKOS-92,,,,governance,active,low,2026-06-01,docs/wip/planning/90-routing-and-wiring/reports/p2-gate2-rule-tier-review-2026-06-01.md,,GATE #2 rule tier model ratified (3 always-on + router + hooks),Operator blanket ratification 2026-06-01; see p2-gate2-rule-tier-review.,2026-06-01,Founder,D-IH-90-W,v3.1
